x,y,maze,label,session,trial_id,choice
-1.0928200450725853,1.4297901309328154,3,1.0,june_16_g0,74,4
-0.5124900613445789,0.4727301759412512,2,1.0,june_16_g0,75,4
-0.012070075375959277,-0.7569397662300617,4,1.0,june_16_g0,76,1
0.04687992297112942,0.2246901876060292,5,1.0,june_16_g0,77,4
0.04032992315478623,-0.07833979814313352,4,1.0,june_16_g0,78,4
-0.22560006938874722,0.912650155252777,4,1.0,june_16_g0,80,4
-0.22429006942547858,0.17789018980693072,6,1.0,june_16_g0,81,1
-0.5177300611976534,-0.5170897775096819,1,1.0,june_16_g0,82,3
-0.2701400681398809,-0.5814397744834423,3,0.0,june_16_g0,83,2
0.31935991533100605,-0.5521897758590057,6,1.0,june_16_g0,84,2
-0.2701400681398809,0.9922101515112445,6,1.0,june_16_g0,87,2
1.295309887966141,-0.2678797892294824,5,1.0,june_16_g0,88,4
0.020679923705756664,0.5218701736303046,2,1.0,june_16_g0,89,4
-0.41817006398923695,1.0495401488151401,1,0.0,june_16_g0,92,2
0.15167992003262043,0.11003019299823791,1,0.0,june_16_g0,93,3
0.21848991815932095,0.7500201629009098,1,1.0,june_16_g0,95,3
-0.02124007511883974,-0.21171979187056422,1,0.0,june_16_g0,96,2
0.2066999184899032,0.036320196464657784,1,0.0,june_16_g0,97,1
-0.8884600508026779,0.9465801536571234,1,1.0,june_16_g0,98,3
-0.33171006641350687,0.3065901837544516,2,1.0,june_16_g0,99,1
-0.02124007511883974,0.11120019294321537,4,1.0,june_16_g0,100,2
-0.4063800643198192,-0.008139801444485784,3,0.0,june_16_g0,101,1
0.03901992319151759,0.2831901848549023,2,1.0,june_16_g0,102,3
1.0870198938064277,-0.11577979638241231,5,1.0,june_16_g0,103,2
0.3599699141923338,0.09365019376855344,3,0.0,june_16_g0,104,1
0.24861991731449962,-0.23043979099020362,1,0.0,june_16_g0,105,4
-0.23608006909489632,-0.24447979032993317,5,1.0,june_16_g0,106,1
0.2656499168369919,-0.07131979847326875,5,1.0,june_16_g0,107,3
1.0084198960103095,1.039010149310343,4,1.0,june_16_g0,108,3
0.08879992179572582,-0.12396979599725455,2,1.0,june_16_g0,111,3
-0.14045007177628577,0.05972019536420703,5,1.0,june_16_g0,112,1
-0.11687007243745029,-0.2655397893395275,4,1.0,june_16_g0,113,1
-0.2871700676623732,0.9395601539872587,1,0.0,june_16_g0,114,2
0.15298991999588907,-0.5943097738781944,5,1.0,june_16_g0,116,4
0.5525399087928236,0.9372201540973037,4,1.0,june_16_g0,117,3
0.5669499083887786,0.042170196189545095,6,1.0,june_16_g0,119,1
0.2590999170206487,-0.8575597614981234,6,1.0,june_16_g0,121,2
0.013469943543896079,-0.527619777014479,4,1.0,june_16_g0,122,3
-0.5301800412125885,-0.42816978169139475,2,1.0,june_16_g0,123,3
0.03049994306638837,0.5639901716494933,3,0.0,june_16_g0,124,4
-0.268180048558861,0.2679801855701953,2,1.0,june_16_g0,125,1
0.7313499234151095,0.10652019316330552,6,1.0,june_16_g0,127,2
0.1431599399074912,-0.11577979638241231,4,1.0,june_16_g0,128,2
0.043599942699074745,-0.08886979764793068,5,1.0,june_16_g0,129,1
-1.0895500255282968,-0.44688978081103414,5,1.0,june_16_g0,131,3
-0.7686000345274806,-0.34743978548794985,2,1.0,june_16_g0,132,4
-0.18172005098313093,0.07376019470393658,4,1.0,june_16_g0,134,2
-0.17648005113005638,-0.4983697783900425,1,0.0,june_16_g0,135,2
-0.35595004609785974,-0.21054979192558676,6,1.0,june_16_g0,136,4
0.4811399304307997,-0.3497797853779048,3,0.0,june_16_g0,137,4
0.21127993799746037,-0.009309801389463246,4,1.0,june_16_g0,138,1
-0.1908900507260114,-0.3614797848276794,5,0.0,june_16_g0,139,3
-0.38084004539996386,0.6880101658171043,3,0.0,june_16_g0,140,4
-0.2367400494404137,0.10184019338339567,1,0.0,june_16_g0,141,3
-1.1747000231407583,-0.6130297729978338,5,1.0,june_16_g0,142,2
0.017399943433701992,-0.47496977949049324,6,1.0,june_16_g0,143,4
0.1955599384382367,0.914990155142732,6,1.0,june_16_g0,144,1
0.1916299385484308,0.7898001610301435,5,1.0,june_16_g0,145,3
-0.2498400490731001,0.2223501877160743,4,1.0,june_16_g0,146,1
-0.752880034968257,0.14981019112747163,1,0.0,june_16_g0,147,1
-0.2563900488894433,0.2691501855151728,3,0.0,june_16_g0,148,3
-0.2288800496608019,-0.6773797699715942,5,1.0,june_16_g0,149,3
0.36454993369989097,-0.0385598000138998,6,1.0,june_16_g0,150,2
0.13660994009114802,-0.19533979264087975,6,1.0,june_16_g0,151,4
0.3750299334060401,-0.22692979115527123,5,1.0,june_16_g0,152,2
-0.7646700346376747,1.2905601374804974,4,1.0,june_16_g0,153,1
-0.019280055537819862,0.7827801613602787,3,0.0,june_16_g0,155,3
-0.4515800434164703,0.22352018766105175,6,1.0,june_16_g0,156,2
-0.46337004308588803,-0.5545297757489607,3,0.0,june_16_g0,157,4
0.09206994134001434,0.13460019184276462,6,1.0,june_16_g0,159,2
-0.524940041359514,-0.26319978944957256,1,0.0,june_16_g0,160,1
1.0601599141955376,-0.4726297796005383,2,1.0,june_16_g0,161,3
0.11040994082577527,0.1193901925580576,2,1.0,june_16_g0,162,4
-0.6179500387515873,0.48677017528098077,3,0.0,june_16_g0,163,2
-0.315340047236532,0.3335001824889332,4,1.0,june_16_g0,164,1
-0.17255005124025047,-0.10290979698766023,1,0.0,june_16_g0,165,2
-0.12670005252584815,-0.65163977118209,6,1.0,june_16_g0,166,1
0.1641199393197894,-0.02685980056412518,3,0.0,june_16_g0,167,3
0.29380993568338454,1.1817501425975934,2,1.0,june_16_g0,168,4
0.6776399249210954,-0.1754497935762629,6,1.0,june_16_g0,169,2
0.1706699391361326,0.1416201915126294,1,0.0,june_16_g0,170,4
-0.3166500471998006,-0.4761397794354707,1,0.0,june_16_g0,171,3
0.12481994042173028,0.5441001725848764,3,1.0,june_16_g0,173,4
-0.012730055721476674,-0.5673997751437128,4,1.0,june_16_g0,174,2
0.006919943727552891,0.6926901655970141,1,1.0,june_16_g0,177,3
-1.515300013590604,1.8872601094190031,1,0.0,june_16_g0,178,1
0.42349993204697967,1.191110142157413,3,1.0,june_16_g0,179,1
-0.4450300436001271,0.9887001516763121,1,0.0,june_16_g0,180,2
