method,monkey,source,scope,maze,session,k,feature,variant,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Faure,svm,top_ten,2,june_18_g0,12,occupancy_bin,mean_removed,-0.012943122013306076,-0.019852410181689522,-0.00819951873374644,-0.005938833380624637,-0.009328590040312262,-0.3398520752852225,0.7542457542457542,0,-0.0007201587282228845,0.025329935987192985,14,49,7,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_10_g0,12,occupancy,full,0.4558392482547636,0.4312558154614807,0.4575767619453839,0.465837753030459,-0.018159725629799284,-1.5033802978811175,0.0969030969030969,0,-0.0003422561885525907,0.011851604990672589,48,16,8,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_10_g0,12,occupancy,no_origin,0.40277235760347446,0.3449867181445484,0.39156531934772937,0.409855771393904,-0.02683100749680528,-1.8422263795002625,0.056943056943056944,0,3.080142813649844e-05,0.01458116614974786,48,16,8,11,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_10_g0,12,occupancy,mean_removed,-0.01906161533772817,-0.047026124853883904,-0.008139106164920714,-0.0023826588219890157,-0.027782987602351168,-1.0957505239103302,0.22977022977022976,0,-0.0006851771477362172,0.024729908736810677,48,16,8,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_10_g0,12,occupancy_bin,full,0.48017355339208356,0.42021821925540365,0.4556299291436849,0.4750386708631472,-0.015138413679672391,-1.4136037981631902,0.12787212787212787,0,-0.0003671677316214263,0.01044935360759814,48,16,8,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_10_g0,12,occupancy_bin,no_origin,0.4094026444977547,0.3508773692258479,0.38762678050935423,0.40919417263392627,-0.018270469709838977,-1.3725553090821756,0.12887112887112886,0,-0.00036860086020856986,0.01304273039576186,48,16,8,11,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_10_g0,12,occupancy_bin,mean_removed,-0.003235336859986111,-0.05043641771531512,-0.002292666333931112,0.009561331326502947,-0.030470209783936532,-1.259154644761768,0.16483516483516483,0,-0.000641027219759767,0.023689848334570884,48,16,8,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_22_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_22_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_22_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_22_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_22_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_22_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_12_g0,12,occupancy,full,0.3805088479500678,0.39434326748127047,0.39343409423339604,0.4040525762557439,-0.011317277528900826,-0.5793880008088376,0.5484515484515484,0,0.001294827958581167,0.02176797840113229,36,10,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_12_g0,12,occupancy,no_origin,0.3974501241283013,0.2999824482813267,0.3551710165193829,0.36052807785958785,-0.009133260984671376,-0.44297078638247916,0.6673326673326674,0,0.001271286429063017,0.023488111933301806,36,10,5,11,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_12_g0,12,occupancy,mean_removed,-0.024564373966488615,-0.014332971657164517,-0.006701987990509825,0.004414339265147604,-0.018304848449145456,-0.4868232549505764,0.6153846153846154,0,0.0015165939677699676,0.04071589065507512,36,10,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_12_g0,12,occupancy_bin,full,0.43905171013995425,0.3987401928973297,0.4045092528885862,0.41700716681282585,0.008137741667936016,0.34905514986963054,0.7232767232767233,0,0.0012843154927019546,0.019634221634586294,36,10,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_12_g0,12,occupancy_bin,no_origin,0.41335026031091543,0.2821366926214424,0.3398070874193527,0.3470577846522065,0.0043110404303993155,0.15025615768258938,0.8871128871128872,0,0.0008880510073382216,0.022781025921693232,36,10,5,11,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_12_g0,12,occupancy_bin,mean_removed,-0.003966626393882531,0.0273656789697168,0.0013899896831880117,0.007976184566000483,0.0070164391633228875,0.12037216024165631,0.8911088911088911,0,0.0022722063230976686,0.03941304061255367,36,10,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,3,june_24_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_24_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_24_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_24_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_24_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_24_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_8_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_8_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_8_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_8_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_8_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_8_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_28_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_28_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_28_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_28_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_28_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_28_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_29_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_29_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_29_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_29_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_29_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_29_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_16_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_16_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_16_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_16_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_16_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_16_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_09_09_g0,12,occupancy,full,0.16153302018734803,0.5707351416974167,0.28391585537047603,0.28821048362792107,0.08007091144318385,3.2252595656196186,0.008991008991008992,0,0.0007639924056815742,0.02458931364250253,53,11,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,3,june_09_09_g0,12,occupancy,no_origin,0.12949380991112883,0.5521296617593567,0.24448005255319188,0.24713525991461124,0.09500407960134122,3.5348325073743143,0.006993006993006993,0,0.0006736439350245328,0.02668597040157517,53,11,5,11,0,100,1000,
trial_by_trial,Faure,svm,top_ten,3,june_09_09_g0,12,occupancy,mean_removed,-0.015636260314659124,0.20082540148359243,-0.02272133419429213,-0.015863022939565045,0.11188674915139524,3.273186896726473,0.007992007992007992,0,0.0017094716422960934,0.03366055192854642,53,11,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,3,june_09_09_g0,12,occupancy_bin,full,0.1799393207545845,0.5274091072898273,0.30008389593644424,0.30452660919126534,0.051368961458351126,2.254346966888333,0.028971028971028972,0,0.0004996319865059526,0.02256499563687835,53,11,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,3,june_09_09_g0,12,occupancy_bin,no_origin,0.1486595545384764,0.44697762818594555,0.2443861439563661,0.24548537639076667,0.05288283118864462,2.0309637592982113,0.04795204795204795,0,0.0010157354632195652,0.025538169003738134,53,11,5,11,0,100,1000,
trial_by_trial,Faure,svm,top_ten,3,june_09_09_g0,12,occupancy_bin,mean_removed,-0.02338511808080577,0.1842354633177883,-0.0218946573311707,-0.02285897107793976,0.1028019868230465,3.349033402518729,0.007992007992007992,0,0.0007922593404394411,0.030459453586186375,53,11,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,3,june_18_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_18_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_18_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_18_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_18_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_18_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_10_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_10_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_10_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_10_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_10_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_10_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_22_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_22_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_22_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_22_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_22_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_22_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_12_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_12_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_12_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_12_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_12_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,3,june_12_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_24_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_24_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_24_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_24_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_24_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_24_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_8_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_8_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_8_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_8_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_8_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_8_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_28_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_28_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_28_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_28_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_28_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_28_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,12,occupancy,full,0.20043625586353486,0.2962422054261707,0.25124780513222117,0.2628621270432403,-0.008715735442877931,-0.5403246583269279,0.5744255744255744,0,0.00011465830546062453,0.01634275543833436,15,63,7,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,12,occupancy,no_origin,0.1770103699082465,0.23934823819451354,0.21193416796056397,0.2168737396037558,-0.006224649730779852,-0.3674540618963042,0.6923076923076923,0,0.0005930561043942324,0.01855389977182521,15,63,7,11,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,12,occupancy,mean_removed,-0.04485442909773339,0.0025384524014808816,-0.015850719337413707,-0.009165323856489306,-0.00864996675117475,-0.36135738427618236,0.6953046953046953,0,0.00021124468541910691,0.024522015661429815,15,63,7,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,12,occupancy_bin,full,0.285924470684855,0.36945379875387885,0.3252638488486401,0.3298393032445211,0.00013755867278630873,0.019292426779165695,0.985014985014985,0,-0.00012722833936495973,0.013724919896402956,15,63,7,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,12,occupancy_bin,no_origin,0.2717459803102169,0.3005642215223849,0.28304869323233056,0.28069766064462626,0.0042819239778225104,0.24443880716755512,0.8221778221778222,0,0.00025307244859828554,0.01648204544895596,15,63,7,11,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,12,occupancy_bin,mean_removed,-0.017088248391879036,0.0052537758653787535,-0.02347160938568712,-0.01704037977141413,0.014338758315300482,0.6381288545536805,0.5104895104895105,0,-0.0001265779855918528,0.022668362663226797,15,63,7,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,12,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,12,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,12,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,12,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,12,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,12,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,12,occupancy,full,0.4518456624438346,0.24351732067673793,0.3019465013700704,0.2906111291032859,0.05140267632360812,2.2792069743452155,0.029970029970029972,0,-0.00039625537245311336,0.022726734464711063,10,77,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,12,occupancy,no_origin,0.3841355420392994,0.06261116229039931,0.1235764973780053,0.13823135864473432,0.09246942415347956,3.2378742772984968,0.004995004995004995,0,0.0005657061405750236,0.028383967424943972,10,77,5,11,2,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,12,occupancy,mean_removed,0.18134527243271875,-0.01523238195660774,-0.005855550244508164,-0.0030541163332006346,0.0875112785269099,2.3249854798212684,0.030969030969030968,0,-0.0012125787022781293,0.038161037133018404,10,77,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,12,occupancy_bin,full,0.37288688308404355,0.20831314686834485,0.26217257180571685,0.25689049948946896,0.031068479328601295,1.3849371885434054,0.12887112887112886,0,-0.00015870524007533505,0.022547726226861974,10,77,5,12,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,12,occupancy_bin,no_origin,0.3154035394460573,0.08439297044175334,0.15445362151826056,0.16220178718024447,0.04157055059465281,1.4788498163780328,0.11488511488511488,0,0.0002477189106789629,0.027942547800547345,10,77,5,11,2,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,12,occupancy_bin,mean_removed,0.10407231220772223,-0.014204084879625321,-0.02501335220727341,-0.02576514090610853,0.07032336022073943,2.3191396977439602,0.028971028971028972,0,0.000220871761369649,0.030227798923697827,10,77,5,12,0,100,1000,
