scope,label_source,feature,variant,k,space,dim,monkey,maze,session,snr_auc,svm_auc,oof_balanced_acc,dendro_agreement_2345,name_H,name_S,n_trials_H,n_trials_S,half_rule,half_H,half_S,half_corr_rule_H,half_corr_rule_S,equal_n,stable_H,stable_S,r_HH,r_SS,r_HS,delta,n_degenerate,n_splits,min_trials,min_stable,n_half,seed
top_ten,svm,bigram,no_origin,6,unith,25,Nielsen,4,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,4H,4S,18,64,stable_shared,9,9,9,9,True,True,True,-0.07384838643902512,0.27170148598776295,0.28471573111495174,-0.18578918134058284,32,20,4,8,,0
top_ten,svm,bigram,no_origin,6,unith,25,Nielsen,4,Oct_25_g0,0.969401041666667,0.97021484375,0.921875,0.5207547169811321,4H,4S,76,11,stable_shared,5,5,4,4,True,True,True,0.15533369277727127,0.49393317882954524,0.22997409519753975,0.0946593406058685,32,20,4,8,,0
top_ten,svm,bigram,mean_removed,6,unith,36,Nielsen,4,Nov_18_g0,0.990064289888954,0.9955191895577635,0.9658094681472823,0.46511627906976744,4H,4S,43,27,stable_shared,13,13,13,13,True,True,True,0.24820977907276767,0.19630958410803376,0.1486409546883118,0.07361872690208893,0,20,4,8,,0
top_ten,svm,bigram,mean_removed,6,unith,36,Nielsen,4,Nov_1_g0,0.96875,0.9744318181818181,0.9217657342657343,0.9030612244897959,4H,4S,54,27,stable_shared,13,13,4,4,True,True,True,0.49643205162860904,0.3874943959443734,0.30896619962034744,0.13299702416614378,0,20,4,8,,0
top_ten,svm,bigram,mean_removed,6,unith,36,Nielsen,4,Nov_3_g0,0.999725274725275,1.0,1.0,0.9810606060606061,4H,4S,40,45,stable_shared,20,20,20,20,True,True,True,-0.02847633182834449,0.02905571365499382,-0.17390774045914814,0.17419743137247282,0,20,4,8,,0
top_ten,svm,bigram,mean_removed,6,unith,36,Nielsen,4,Nov_4_g0,0.965494505494505,0.9621978021978022,0.9335164835164835,0.6478260869565218,4H,4S,24,33,stable_shared,12,12,5,5,True,True,True,0.1077674892555512,-0.29076430009944526,0.058931202232452594,-0.15042960765439964,0,20,4,8,,0
top_ten,svm,bigram,mean_removed,6,unith,36,Nielsen,4,Nov_6_g0,1.0,1.0,0.9814814814814814,0.9037433155080213,4H,4S,16,36,stable_shared,8,8,8,8,True,True,True,0.11304632739298101,0.18815985683342668,0.20588945188714192,-0.05528635977393809,0,20,4,8,,0
top_ten,svm,bigram,mean_removed,6,unith,36,Nielsen,4,Nov_7_g0,0.973597359735974,0.9867986798679867,0.9692754989784693,0.5319148936170213,4H,4S,19,49,stable_shared,9,9,8,8,True,True,True,0.02885799373781168,0.11193366230326843,0.24642337847060486,-0.1760275504500648,0,20,4,8,,0
top_ten,svm,bigram,mean_removed,6,unith,36,Nielsen,4,Nov_9_g0,0.957720588235294,0.9620655080213905,0.9217914438502673,0.593607305936073,4H,4S,34,39,stable_shared,17,17,9,9,True,True,True,0.48298221242722084,0.5293511550254127,0.37007854147327984,0.13608814225303695,0,20,4,8,,0
top_ten,svm,bigram,mean_removed,6,unith,36,Nielsen,4,Oct_21_g0,0.990039008080245,0.9988854834215659,0.976177208135971,0.6844106463878327,4H,4S,28,59,stable_shared,14,14,4,4,True,True,True,-0.24485776683469768,0.5591387333869338,0.41086744659802354,-0.2537269633219055,0,20,4,8,,0
top_ten,svm,bigram,mean_removed,6,unith,36,Nielsen,4,Oct_22_g0,0.999896608767576,1.0,1.0,0.8143459915611815,4H,4S,18,64,stable_shared,9,9,9,9,True,True,True,-0.1384652011490209,0.13672787299667236,0.17571933442694349,-0.17658799850311774,0,20,4,8,,0
top_ten,svm,bigram,mean_removed,6,unith,36,Nielsen,4,Oct_25_g0,0.969401041666667,0.97021484375,0.921875,0.5207547169811321,4H,4S,76,11,stable_shared,5,5,4,4,True,True,True,-0.07189382189342747,-0.17862186432684263,-0.014167690576213542,-0.1110901525339215,0,20,4,8,,0
