method,monkey,source,scope,variant,feature,maze,k,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,3,20,-0.0015732595469608087,0.006107082844339184,-0.0021054782424933215,0.0014705945848304475,0.0025843534775206248,0.4753100733483063,0.6413586413586414,0,-0.0004389527857261566,0.006360703113126131,517,36,18,20,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,3,20,0.2012381341237765,0.21028906192478625,0.19915194790793256,0.20516864087026387,0.003603303635183158,0.7542863323038373,0.46153846153846156,0,-0.0003101344693427118,0.005188265963368246,517,36,18,19,10,1,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,3,25,0.13302365177875786,0.16548582630672762,0.15234459748316614,0.152554676406747,-0.0031948979022138335,-0.593678827892781,0.5454545454545454,0,-0.00032356080321107146,0.004836515914159109,517,36,18,25,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,3,25,0.0010771535777515052,-0.007323851207301268,-0.00038881266964607475,0.0045604215906946705,-0.0052091532752991795,-0.8047316147830502,0.3926073926073926,0,-0.00043282892819824045,0.0059353009865141205,517,36,18,25,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,3,25,0.1159694525002302,0.14301023172960023,0.13134980418672235,0.13120624201925415,-0.0017881809880730404,-0.30984871907141726,0.7572427572427572,0,-0.00019315021718842624,0.005147772679728181,517,36,18,24,10,2,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,3,25,0.15799560179530192,0.1660492838159754,0.163866235434382,0.163187118689068,-0.0015042342560863398,-0.2300004287334913,0.8081918081918081,0,-0.00044411114761932276,0.004609222314517574,517,36,18,25,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,3,25,-0.0038998291593021605,-0.002807383964498957,-0.0005005092115838956,-0.00039650471254534624,-0.0029050995998359374,-0.4197092590640768,0.6703296703296703,0,-0.0005324329961255634,0.005653119516594082,517,36,18,25,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,3,25,0.1354217321608782,0.13904889016772803,0.1377065844302198,0.13793772909883212,-0.0005868456002228739,-0.04513309187026037,0.967032967032967,0,-0.0003640267527178671,0.004936928499060559,517,36,18,24,10,2,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,3,30,0.09575741603967151,0.10164138682662509,0.10310606031454955,0.10460431368089365,-0.005155785564573301,-1.0417253107795434,0.26373626373626374,0,-4.7564076560288424e-05,0.004903616562978997,517,36,18,30,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,3,30,0.0020370647371267827,-0.012251887645128225,-0.00054870656123584,0.0027581186626154473,-0.006212117504690524,-1.1037980861802263,0.23376623376623376,0,-8.700638903551378e-05,0.00554912279006698,517,36,18,30,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,3,30,0.09589094775870478,0.10122824861648266,0.1017403047767776,0.10394287898003622,-0.004281993690813196,-0.8550826126308034,0.36063936063936064,0,-1.2501827804733662e-05,0.004993075288798895,517,36,18,29,10,1,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,3,30,0.11823646788562972,0.10596923244548435,0.1152625789928716,0.11715502292833563,-0.004105950795046567,-0.8250605169604829,0.38161838161838163,0,-0.00023915123563032938,0.004686685982334363,517,36,18,30,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,3,30,-0.0007604460148339916,-0.011409783734030465,-0.0018922303824847342,6.133205231633603e-05,-0.005169665709348029,-0.9061672359593859,0.33966033966033965,0,-0.00028053987228313733,0.0053953902139141354,517,36,18,30,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,3,30,0.11848545660816195,0.10427263708157913,0.11382239798217253,0.11635752990459654,-0.0037109170985139828,-0.7195662627792754,0.45554445554445555,0,-0.00031424582108959405,0.004720442651528684,517,36,18,29,10,1,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,4,2,0.3908333333333332,0.44297533354684504,0.4302237044356609,0.41621074879227055,-0.006312893173876566,-0.7422391214602861,0.33466533466533466,0,1.9097491188614312e-05,0.008530930911601075,49,577,24,2,10,7,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,4,2,-0.020069444444444442,0.004722222222222224,-0.0021527777777777765,0.007222222222222222,-0.010208333333333331,-0.6703020817273942,0.4205794205794206,0,-0.0010715277777777778,0.013630877487370551,49,577,24,2,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,4,2,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,49,577,24,1,10,626,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,4,2,0.6455873015873013,0.8019990860990859,0.7414157974300829,0.7338930896264226,-0.013861249685059196,-1.2489574059025241,0.13486513486513488,0,-0.00028915750516696263,0.010866737420948909,49,577,24,2,10,451,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,4,2,0.331875,0.21819444444444447,0.29409722222222223,0.2579166666666666,-0.0009722222222221522,-0.2023777846055862,0.8461538461538461,0,0.0017978819444444411,0.013687787778017463,49,577,24,2,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,4,2,nan,nan,nan,nan,nan,nan,0.000999000999000999,1,nan,nan,49,577,24,1,10,626,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,4,3,0.5231330364557588,0.5382334465866222,0.5381870464072783,0.5335743635008612,-0.00519746343287919,-0.9333593383148748,0.21878121878121878,0,-0.000404521683775734,0.005135151653120898,49,577,24,3,10,3,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,4,3,-0.006904189321102237,0.004398743833955519,0.005442390891570737,0.008855743132324614,-0.008401789755521034,-0.721797500207378,0.3986013986013986,0,-0.0006693090039709896,0.01071281176414222,49,577,24,3,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,4,3,0.09485253600781549,0.11941179883479985,0.11658280220782408,0.12106341241978463,-0.011690939892496685,-0.7206345730873842,0.3196803196803197,0,-0.0006064926121875029,0.015381509150776037,49,577,24,2,10,83,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,4,3,0.41234086206209364,0.3286623647333218,0.3501324590666484,0.3562301313028165,0.01732031821297525,0.8384392541552893,0.27372627372627373,0,0.0015871790841292105,0.018764793097261243,49,577,24,3,10,299,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,4,3,0.06579525290270782,0.07780789983118556,0.08369634846231688,0.06431804023278956,-0.0022056179806065196,-0.2785744655426198,0.8181818181818182,0,0.0008359508682401575,0.01091833324681131,49,577,24,3,10,0,100,1000,
