method,monkey,source,scope,maze,session,k,feature,variant,reason_skipped,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_degenerate,n_rounds,n_perm
trial_by_trial,Nielsen,svm,top_ten,3,Oct_22_g0,4,occupancy,no_origin,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_22_g0,4,occupancy,mean_removed,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_22_g0,4,occupancy_bin,full,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_22_g0,4,occupancy_bin,no_origin,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_22_g0,4,occupancy_bin,mean_removed,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_3_g0,4,occupancy,full,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_3_g0,4,occupancy,no_origin,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_3_g0,4,occupancy,mean_removed,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_3_g0,4,occupancy_bin,full,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_3_g0,4,occupancy_bin,no_origin,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_3_g0,4,occupancy_bin,mean_removed,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_18_g0,4,occupancy,full,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_18_g0,4,occupancy,no_origin,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_18_g0,4,occupancy,mean_removed,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_18_g0,4,occupancy_bin,full,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_18_g0,4,occupancy_bin,no_origin,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_18_g0,4,occupancy_bin,mean_removed,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_21_g0,4,occupancy,full,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_21_g0,4,occupancy,no_origin,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_21_g0,4,occupancy,mean_removed,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_21_g0,4,occupancy_bin,full,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_21_g0,4,occupancy_bin,no_origin,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_21_g0,4,occupancy_bin,mean_removed,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_7_g0,4,occupancy,full,,0.37698151766356225,0.21989049077589226,0.27752039581720517,0.28669779655504113,0.01632690803360415,0.626327471118691,0.5134865134865135,0,0.0005726300066319194,0.025153420141117752,60,16,8,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_7_g0,4,occupancy,no_origin,,0.0724740033132815,0.3227507876628224,0.19962235938275172,0.17330704487508095,0.011147693359135596,0.15886385109471138,0.8711288711288712,0,0.0024568908959930608,0.05470597875637081,60,16,8,3,22,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_7_g0,4,occupancy,mean_removed,,-0.0019145641016915474,-0.06254969854662683,-0.019244288091900222,-0.007714711347607766,-0.018752631604405195,-0.5327930107369654,0.5904095904095904,0,0.00010080337387459512,0.03538604035402323,60,16,8,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_7_g0,4,occupancy_bin,full,,0.3785970207084361,0.24140848387273572,0.2297973742302606,0.24082238336828177,0.07469287349131476,3.2798766241275596,0.01098901098901099,0,0.00025935399957050567,0.022693999812125075,60,16,8,4,1,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_7_g0,4,occupancy_bin,no_origin,,0.08715932539682539,0.3854719387755102,0.23871464002267576,0.21005761054421765,0.01192950680272109,0.20802473904908025,0.8441558441558441,0,0.0010343708500108804,0.05237423203852533,60,16,8,3,23,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_7_g0,4,occupancy_bin,mean_removed,,0.019909379054880005,0.013944964504021627,-0.057776522260902734,-0.03290025988757316,0.06226556285368876,1.8216357087368342,0.05094905094905095,0,-0.0003321310878020263,0.03436345348373607,60,16,8,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Oct_25_g0,4,occupancy,full,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_25_g0,4,occupancy,no_origin,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_25_g0,4,occupancy,mean_removed,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_25_g0,4,occupancy_bin,full,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_25_g0,4,occupancy_bin,no_origin,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Oct_25_g0,4,occupancy_bin,mean_removed,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_1_g0,4,occupancy,full,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_1_g0,4,occupancy,no_origin,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_1_g0,4,occupancy,mean_removed,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_1_g0,4,occupancy_bin,full,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_1_g0,4,occupancy_bin,no_origin,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_1_g0,4,occupancy_bin,mean_removed,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_4_g0,4,occupancy,full,,0.554289939142855,0.5068644301093205,0.5320168803370702,0.5444427629450435,-0.007652637014969099,-0.5686377026901545,0.5564435564435565,0,-0.00034339540803185036,0.012853951773436994,55,19,9,4,1,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_4_g0,4,occupancy,no_origin,,0.19696523855789075,0.2999056111081106,0.2579652138127223,0.2554785614784772,-0.008286462812599094,-0.13658411046010666,0.8791208791208791,0,-0.003105932763200688,0.03792922933675751,55,19,9,3,19,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_4_g0,4,occupancy,mean_removed,,-0.02240821015249912,0.04554921335760909,-0.005115019773878949,-0.006963320916670825,0.017609671947829874,0.6038343705266955,0.5054945054945055,0,-0.0015282446667504856,0.03169398356355118,55,19,9,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_4_g0,4,occupancy_bin,full,,0.45914351921133517,0.3565535545092665,0.41668685844603315,0.4259263565088785,-0.013458070617154982,-0.7672722350126329,0.4145854145854146,0,-9.795692631871377e-05,0.017412481621489014,55,19,9,4,2,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_4_g0,4,occupancy_bin,no_origin,,0.3059922760770975,0.2836058673469388,0.318000283446712,0.3309881448412698,-0.0296951424319728,-0.7395654877272638,0.3386613386613387,0,-0.001554214974993225,0.03805062286432349,55,19,9,3,21,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_4_g0,4,occupancy_bin,mean_removed,,-0.009669042031587393,-0.03815874520084226,-0.0033840543145105158,-0.004159132133176388,-0.020142300392371377,-0.597626620079368,0.5264735264735265,0,-1.5567578696202844e-05,0.0336777716009408,55,19,9,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,3,Nov_9_g0,4,occupancy,full,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_9_g0,4,occupancy,no_origin,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_9_g0,4,occupancy,mean_removed,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_9_g0,4,occupancy_bin,full,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_9_g0,4,occupancy_bin,no_origin,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,3,Nov_9_g0,4,occupancy_bin,mean_removed,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,4,Nov_6_g0,4,occupancy,full,,0.3703579922465019,0.624136067438751,0.42873134586896716,0.47310166371102724,0.046330525052629246,2.16109755080095,0.04895104895104895,0,0.000583834149498654,0.0211682674325256,16,36,8,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_6_g0,4,occupancy,no_origin,,0.12615504545107262,0.1488640737418681,0.10295086201192745,0.1548658160616368,0.00860122055968826,0.13519668371330593,0.8911088911088911,0,0.0008190449649984879,0.05756188229581447,16,36,8,3,11,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_6_g0,4,occupancy,mean_removed,,-0.07121592201691385,0.024062372387570564,-0.020561041844597866,-0.003978214486018484,-0.011307146649363466,-0.2839349657086969,0.7862137862137862,0,-0.0002539739823052147,0.0389285364677426,16,36,8,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_6_g0,4,occupancy_bin,full,,0.32816274867816503,0.43567155062211754,0.3689290410178058,0.408001953829303,-0.006548347773413121,-0.26703761064944725,0.7842157842157842,0,0.00028578747696287796,0.02559240712855047,16,36,8,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_6_g0,4,occupancy_bin,no_origin,,0.14645238095238092,0.17654671910430836,0.14861104024943306,0.19274367913832194,-0.009177809665532832,-0.17927083043903477,0.8641358641358642,0,0.0004712442531179133,0.05382389257092292,16,36,8,3,11,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_6_g0,4,occupancy_bin,mean_removed,,-0.05812921291555227,-0.0050913987638551116,-0.012731209463493256,0.0027356005713252978,-0.026612501393619713,-0.5992018076635197,0.4975024975024975,0,-0.0002072064013166951,0.044067448820399494,16,36,8,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_22_g0,4,occupancy,full,,0.6298480925480854,0.536218703903176,0.5808264243768323,0.6032200154432652,-0.008989821684418087,-0.6738525853769108,0.46353646353646355,0,0.0003753166630239414,0.013897903711690529,18,63,9,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_22_g0,4,occupancy,no_origin,,-0.0903107139272524,-0.02617582970699098,-0.013202838706510704,-0.003650619589241767,-0.049816542669245456,-0.8298339974835179,0.30569430569430567,0,0.0022343916029390156,0.06272451409562585,18,63,9,3,29,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_22_g0,4,occupancy,mean_removed,,-0.0439544563834702,0.004468028738026471,0.016828095150364847,0.01286924753533692,-0.03459188516557275,-1.0572924292068657,0.15784215784215785,0,0.0007441193605554749,0.033421221556117396,18,63,9,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_22_g0,4,occupancy_bin,full,,0.4102421025636254,0.4746517211002291,0.46276185859261637,0.46058112433734616,-0.019224579633054018,-1.064453938626743,0.16683316683316685,0,0.0008069930942683284,0.018818637425650535,18,63,9,4,1,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_22_g0,4,occupancy_bin,no_origin,,-0.09182142857142862,-0.01776292517006805,-0.01589264455782316,-0.007968674414210154,-0.04286151738473168,-0.693977010965516,0.4435564435564436,0,0.0029975076160522734,0.06608147572061679,18,63,9,3,30,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_22_g0,4,occupancy_bin,mean_removed,,-0.016123800115970685,0.05867187894148763,0.05206789159468302,0.05091034935911094,-0.03021508106413851,-1.0479891189574861,0.2017982017982018,0,0.00153213973223477,0.030293464142027195,18,63,9,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_3_g0,4,occupancy,full,,0.5092833615854885,0.6220862663780806,0.5596912916285515,0.5652256983417574,0.003226318996630062,0.36806875340476586,0.7452547452547452,0,9.508989219670772e-05,0.008507185343684788,40,45,20,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_3_g0,4,occupancy,no_origin,,0.2944530438367298,0.11634960141480781,0.20877659120705985,0.19810939877535144,0.0019583276345631617,0.006845483503624913,0.998001998001998,0,0.001739119796729679,0.03202225784598045,40,45,20,3,31,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_3_g0,4,occupancy,mean_removed,,0.007466233042567883,0.007566357428923265,-0.01987959882299193,-0.024260428045950074,0.029586308670216575,1.168996329435448,0.10989010989010989,0,0.0010268344295962354,0.02443076468376319,40,45,20,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_3_g0,4,occupancy_bin,full,,0.48489235209593806,0.4489775693455859,0.4752369903585106,0.4754616068344355,-0.008414337875710998,-0.8654476997863608,0.3386613386613387,0,0.0006017009311636839,0.010417774302364345,40,45,20,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_3_g0,4,occupancy_bin,no_origin,,0.27988095564566157,0.1570324065960057,0.23544334082842006,0.22608289976652546,-0.012306439176639122,-0.4569719230046281,0.6633366633366633,0,0.0015265406743061123,0.030270962294559042,40,45,20,3,31,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_3_g0,4,occupancy_bin,mean_removed,,0.01831129876019929,0.009532638083525682,0.022381216475194105,0.02926737653471897,-0.011902328083094053,-0.5750168450845388,0.5374625374625375,0,0.0013479803116934045,0.023043339526582742,40,45,20,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_18_g0,4,occupancy,full,,0.43241940952211705,0.4522882027902038,0.30615720368717136,0.33865901484143607,0.11994569689185669,7.506924459007163,0.000999000999000999,1,-0.0004588391614602415,0.01603912983416929,43,27,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_18_g0,4,occupancy,no_origin,,0.25209744278935753,0.12634973955214088,-0.16912301150544307,-0.1683953825273349,0.3579827881871382,9.324638043276813,0.000999000999000999,1,-0.0002553749152707259,0.03841845243105209,43,27,13,3,14,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_18_g0,4,occupancy,mean_removed,,0.021151040153935166,0.12373812453432098,-0.07826555783784145,-0.06993264240621122,0.1465436824661544,5.3837140178061285,0.002997002997002997,0,7.944130971346031e-05,0.02720505596545883,43,27,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_18_g0,4,occupancy_bin,full,,0.36660424260333146,0.33543724542430925,0.17393166267711194,0.20218652839524043,0.16296164847764416,8.639387014792126,0.000999000999000999,1,-0.00013726329785890176,0.018878528244683276,43,27,13,4,1,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_18_g0,4,occupancy_bin,no_origin,,0.20895649327524324,0.13551986531986532,-0.17438600469395923,-0.17358150730792776,0.34622193529849776,9.035662460024259,0.000999000999000999,1,-1.0396544570159983e-05,0.03831842251466068,43,27,13,3,15,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_18_g0,4,occupancy_bin,mean_removed,,0.06695058246087542,0.14260992667917738,-0.09705564011366427,-0.08020016152111627,0.19340815538741668,7.824268728378823,0.000999000999000999,1,-0.00032194868347869255,0.02476015469256971,43,27,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_21_g0,4,occupancy,full,,0.7325882461626549,0.6819224219698734,0.7093564872811906,0.7031618783209411,0.000996151265198364,0.1863819915635919,0.8731268731268731,0,-0.00022788697450323048,0.006567363238437998,27,59,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_21_g0,4,occupancy,no_origin,,-0.018141865079365084,0.027075002909865187,0.005029565545437963,-0.004461204345267175,0.004182388315164658,0.11249576701069164,0.9010989010989011,0,-0.002069051556302273,0.055570445338381416,27,59,13,3,44,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_21_g0,4,occupancy,mean_removed,,0.09781120943936955,-0.015359345438339462,-0.009671945952630998,-0.009369316614217362,0.05074656328393923,2.0857535256807154,0.04395604395604396,0,-0.0016809226854316676,0.02513599297513374,27,59,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_21_g0,4,occupancy_bin,full,,0.6535824810713254,0.5838525314222324,0.6200443819550169,0.6208109566058005,-0.001710163033629808,-0.13999395707269255,0.8901098901098901,0,-0.00043506385529047486,0.009108244419987583,27,59,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_21_g0,4,occupancy_bin,no_origin,,-0.018141865079365146,0.013813079992097828,0.01057762059369198,-0.0004433248299320114,-0.007231540425513643,-0.09017795942993197,0.9110889110889111,0,-0.002281228331217616,0.05489492250201566,27,59,13,3,44,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_21_g0,4,occupancy_bin,mean_removed,,0.20003495148542008,0.10081339449254548,0.15926922162180548,0.15678466681718994,-0.007602771230514921,-0.31356378634991583,0.7262737262737263,0,-0.0008186320119545595,0.02163559541595063,27,59,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_7_g0,4,occupancy,full,,0.2493879657479744,0.3646138712886311,0.30790489945730737,0.31261469250964957,-0.0032588774651757246,-0.1677405364341126,0.8751248751248751,0,0.00033681965911687195,0.02143606548978078,19,46,9,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_7_g0,4,occupancy,no_origin,,0.03753010524969392,0.13071688471385945,0.09428423732089651,0.09375347350185537,-0.009895360429599265,-0.21470065245272396,0.8271728271728271,0,0.0014613874271760707,0.05289573053009718,19,46,9,3,21,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_7_g0,4,occupancy,mean_removed,,0.02478596847565363,0.006997323380015253,-0.011041285590993648,-0.006001297369270654,0.024412937407966594,0.7491638655421293,0.3836163836163836,0,-0.00018760158618340774,0.03283732721992394,19,46,9,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_7_g0,4,occupancy_bin,full,,0.36658267624362695,0.3524796357256467,0.3610564545531373,0.37700184673212156,-0.009497994657992614,-0.4812636360569965,0.6313686313686314,0,0.00043545649160959063,0.02064035261626494,19,46,9,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_7_g0,4,occupancy_bin,no_origin,,0.055582837301587286,0.1297789115646258,0.11637069633408917,0.10620342970521542,-0.018606188586545766,-0.37938027073558944,0.6863136863136863,0,0.0013410418738476022,0.05257846018644356,19,46,9,3,21,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_7_g0,4,occupancy_bin,mean_removed,,0.01109756844547461,-0.0011132555427037791,0.01880904983722771,0.034415369461840845,-0.021620053198148862,-0.6435266085509589,0.45454545454545453,0,-0.00037597480393455836,0.03301196580208237,19,46,9,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,4,occupancy,full,,0.5474602668004902,0.8457901622872054,0.6721802977501667,0.6973381162805731,0.011866007528477995,0.6394811387504575,0.5174825174825175,0,-0.00017595894725000715,0.01883083916948346,76,11,5,4,1,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,4,occupancy,no_origin,,0.07896064373867866,-0.21078120848648801,-0.010793298207396952,0.013057282688722738,-0.06704227461456756,-0.5773767361999778,0.46553446553446554,0,-0.0034126733696127646,0.11020465019726101,76,11,5,3,37,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,4,occupancy,mean_removed,,0.008874399720760033,0.26023806193032994,-0.006332446449209399,-0.02342720203002121,0.1494360550651603,2.938251505964353,0.01898101898101898,0,-0.0019583918596464364,0.05152535329854894,76,11,5,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,4,occupancy_bin,full,,0.485841046549872,0.5801648867252398,0.5217242939702694,0.5476985637103159,-0.0017084622027367935,-0.031170136248362016,0.977022977022977,0,-0.0009818683573895955,0.02331057649404341,76,11,5,4,1,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,4,occupancy_bin,no_origin,,0.09053731762065093,-0.21212121212121215,0.008150953984287284,0.03477132435465766,-0.08225308641975308,-0.7238947080384168,0.33466533466533466,0,-0.0014180330214171887,0.11166686605208062,76,11,5,3,37,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,4,occupancy_bin,mean_removed,,0.055845116222529356,0.19011613257306703,0.10993585712265264,0.1257003337335591,0.005162528969692326,0.1658337878513562,0.8831168831168831,0,-0.0020404119861884003,0.0434347007880989,76,11,5,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,4,occupancy,full,,0.32843653572117754,0.4548792244375563,0.39191199784622116,0.39808313797557104,-0.0033396878315292144,-0.20011514795577137,0.8191808191808192,0,0.00019647406513973985,0.017670635795399667,54,27,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,4,occupancy,no_origin,,0.2534770374236812,0.2740893013637989,0.25692211393535347,0.2677027433725885,0.0014707407397690497,0.0335363186028449,0.983016983016983,0,0.00024250710977638868,0.03662398501570979,54,27,13,3,22,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,4,occupancy,mean_removed,,-0.020421689387855987,-0.003231676287542197,-0.01679186272100137,-0.0031761587325061826,-0.0018426721109453155,-0.07468431403816031,0.945054945054945,0,0.0001769765971097134,0.027042475171199665,54,27,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,4,occupancy_bin,full,,0.34384415833439447,0.4036634717627524,0.36588636093681864,0.37369784514453014,0.003961712007899021,0.21463728809841412,0.8031968031968032,0,0.00023003077835916463,0.017385987600760357,54,27,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,4,occupancy_bin,no_origin,,0.27120818349719866,0.2630478595478595,0.24589731947796065,0.2590537123125191,0.014652505627289203,0.38195452380874534,0.6563436563436563,0,0.0005589157719769831,0.03689860697230347,54,27,13,3,22,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,4,occupancy_bin,mean_removed,,-0.018686932844292216,0.025385433427949317,-0.00683834815865779,0.005764566902631496,0.0038861409198416978,0.11754306465981047,0.916083916083916,0,0.0005825104591194075,0.02810570296328036,54,27,13,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,4,occupancy,full,,0.6353036477780275,0.6099641449548904,0.6267410481229128,0.6224274772095846,-0.0019503662997897298,-0.14701621466701345,0.8821178821178821,0,-0.000121642721147183,0.012438924392010373,23,33,11,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,4,occupancy,no_origin,,0.14175080615963342,0.07271486863785588,0.08691695360456966,0.1149026321599031,0.006323044516508267,0.1703797396803527,0.8681318681318682,0,-0.001607206903603013,0.04654456823909419,23,33,11,3,15,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,4,occupancy,mean_removed,,-0.0036891512148405966,-0.014036902785825938,0.0013034132954674446,-0.0013743435270052041,-0.008827561884564388,-0.2810236687554515,0.7842157842157842,0,0.0006496587308157798,0.03372392317469638,23,33,11,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,4,occupancy_bin,full,,0.41294349947952497,0.40835075605034754,0.4098472268297909,0.4097022462673586,0.0008723912163615122,0.09593632412754978,0.9210789210789211,0,-0.0008716820805587637,0.018179488455295472,23,33,11,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,4,occupancy_bin,no_origin,,0.1529614197530864,0.066566699305985,0.0934350531963627,0.12020375309214593,0.00294465638528138,0.11209784031066498,0.9140859140859141,0,-0.0020589995139793362,0.044636505800590955,23,33,11,3,15,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,4,occupancy_bin,mean_removed,,-0.02601350167712917,0.022920339768700133,-0.0013238326524077104,-0.0010389352072930366,-0.0003651970243641451,0.017269684904364185,0.991008991008991,0,-0.0009455299213455464,0.03360413928772647,23,33,11,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_9_g0,4,occupancy,full,,0.5770068028342604,0.47366478811190105,0.5133320921568354,0.5229213060798638,0.007209096354731215,0.6020575156266988,0.5204795204795205,0,0.00017264621254596218,0.011687338766730303,34,39,17,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_9_g0,4,occupancy,no_origin,,0.13794321375492152,0.04616134121079483,0.008242985369902152,0.0269421292330534,0.07445972018138039,1.6399898823009411,0.06693306693306693,0,0.0010864823358365467,0.04474005519021837,34,39,17,3,29,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_9_g0,4,occupancy,mean_removed,,-0.01922404878100759,0.04099059631023517,-0.005972740593990308,-0.0007076317088651079,0.014223459916041497,0.49415944594631056,0.5924075924075924,0,0.0003950455552340056,0.027983709457028008,34,39,17,4,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_9_g0,4,occupancy_bin,full,,0.4622452043407648,0.3980524662158117,0.39409586766269955,0.4197244837079339,0.023238659592971556,1.59636503589143,0.07392607392607392,0,0.0003441086481154196,0.0143416765151534,34,39,17,4,0,100,1000
