method,monkey,source,scope,maze,session,k,feature,variant,reason_skipped,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_degenerate,n_rounds,n_perm
block_means,Nielsen,svm,top_ten,2,Nov_4_g0,3,occupancy_bin,full,,0.8756866270455929,0.9792576553899173,0.8032441948948675,0.8058222719292517,0.1229389078056955,3.027030227306036,0.022977022977022976,0,0.0014386578265159697,0.04013843300379297,54,11,5,3,3,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_4_g0,3,occupancy_bin,no_origin,,0.8684210526315788,nan,-0.8536585365853657,-0.9999999999999998,nan,nan,0.000999000999000999,1,nan,nan,54,11,5,2,39,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_4_g0,3,occupancy_bin,mean_removed,,-0.08566399676999828,0.8389373961288074,-0.2511304706493962,-0.2060804325802506,0.605242151294228,2.0589491168478022,0.025974025974025976,0,0.009892704866813066,0.28915209295646876,54,11,5,3,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,3,occupancy,full,,0.9007158470173015,0.5890323233171414,0.7561876023616773,0.7715479735792021,-0.018993702803218215,-0.22255217725407114,0.8211788211788211,0,-0.001150160107391541,0.08017689566548719,38,20,10,3,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,3,occupancy,no_origin,,0.7,0.86,0.84,0.8,-0.040000000000000036,-0.48742770228985066,0.11188811188811189,0,0.003879999999999998,0.09002360718083813,38,20,10,2,14,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,3,occupancy,mean_removed,,-0.0671077773439592,0.16961193830502136,-0.3519720549078412,-0.1351570308818204,0.2948166233753619,0.7404558726447938,0.5014985014985015,0,-0.00645163641872446,0.4068686209726486,38,20,10,3,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,3,occupancy_bin,full,,0.8731258505349835,0.8284136354896394,0.8816023466511658,0.8840329341692802,-0.032047897397911584,-0.4379870168888365,0.6013986013986014,0,0.0002964532556402392,0.07384773841769149,38,20,10,3,10,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,3,occupancy_bin,no_origin,,0.45,0.9473684210526315,0.6962025316455697,0.75,-0.024417055296469092,0.11980751358083114,0.6453546453546454,0,-0.048632613376456274,0.2021205294745521,38,20,10,2,27,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,3,occupancy_bin,mean_removed,,-0.2343828873932083,-0.6526634576996183,-0.11335869485344104,-0.09640090500238632,-0.33864337261849964,-0.8822033526466075,0.4025974025974026,0,0.008918487120387505,0.39397023225563876,38,20,10,3,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,3,occupancy,full,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,3,occupancy,no_origin,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,3,occupancy,mean_removed,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,3,occupancy_bin,full,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,3,occupancy_bin,no_origin,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,3,occupancy_bin,mean_removed,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,3,occupancy,full,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,3,occupancy,no_origin,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,3,occupancy,mean_removed,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,3,occupancy_bin,full,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,3,occupancy_bin,no_origin,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,3,occupancy_bin,mean_removed,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,3,occupancy,full,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,3,occupancy,no_origin,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,3,occupancy,mean_removed,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,3,occupancy_bin,full,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,3,occupancy_bin,no_origin,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,3,occupancy_bin,mean_removed,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,3,occupancy,full,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,3,occupancy,no_origin,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,3,occupancy,mean_removed,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,3,occupancy_bin,full,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,3,occupancy_bin,no_origin,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,3,occupancy_bin,mean_removed,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,3,occupancy,full,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,3,occupancy,no_origin,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,3,occupancy,mean_removed,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,3,occupancy_bin,full,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,3,occupancy_bin,no_origin,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,3,occupancy_bin,mean_removed,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,3,occupancy,full,,0.9192728513461597,0.915755186327781,0.9102464863792367,0.9160480275236793,0.004366761885512327,0.11651362790353413,0.8981018981018981,0,2.5145488360200584e-05,0.03726273462831926,60,16,8,3,1,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,3,occupancy,no_origin,,0.54,1.0,0.68,0.78,0.040000000000000036,0.5297831241285504,0.15384615384615385,0,-0.0006118091274102758,0.07665742315634042,60,16,8,2,34,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,3,occupancy,mean_removed,,-0.21724620695911065,-0.06264138266043444,-0.11232846140837706,-0.12835214364201272,-0.01960349228457764,-0.012716381120126529,0.991008991008991,0,-0.015294289052161321,0.3388702486744469,60,16,8,3,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,3,occupancy_bin,full,,0.8916458230856412,0.8733775620262054,0.6265347582176194,0.6554261128956828,0.24153125699927225,4.766100918247882,0.003996003996003996,0,0.0002963923217673301,0.05061472025359209,60,16,8,3,1,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,3,occupancy_bin,no_origin,,0.3698630136986301,1.0,0.6341463414634146,0.6976744186046512,0.01902112681528212,0.4170312339677439,0.3066933066933067,0,-0.04193436198778801,0.1461652841278187,60,16,8,2,34,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,3,occupancy_bin,mean_removed,,-0.01962744652667346,0.8545229355496877,-0.4768805125629708,-0.3315602391110843,0.8216681203485346,2.473787541313034,0.007992007992007992,0,0.015105442927358584,0.3260436330733033,60,16,8,3,0,100,1000
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,3,occupancy,full,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,3,occupancy,no_origin,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,3,occupancy,mean_removed,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,3,occupancy_bin,full,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,3,occupancy_bin,no_origin,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,3,occupancy_bin,mean_removed,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,3,occupancy,full,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,3,occupancy,no_origin,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,3,occupancy,mean_removed,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,3,occupancy_bin,full,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,3,occupancy_bin,no_origin,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,3,occupancy_bin,mean_removed,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,3,occupancy,full,,0.9684086336278764,0.9784254155395079,0.9721175822725934,0.9797667142250804,-0.0025251236651446796,-0.15632376815584242,0.8431568431568431,0,-0.0007935598910613781,0.011076778627528153,55,19,9,3,1,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,3,occupancy,no_origin,,0.68,0.44,0.64,0.56,-0.040000000000000036,-0.7297689943191985,0.22477522477522477,0,-0.0037022074992606804,0.04973874305882448,55,19,9,2,43,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,3,occupancy,mean_removed,,-0.12232333121041815,-0.4813932165841791,-0.04432505216598387,-0.04973889978122527,-0.25482629792369405,-0.7341605346997396,0.5064935064935064,0,-0.016573994430591397,0.32452344171638725,55,19,9,3,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,3,occupancy_bin,full,,0.9561573259149075,0.9206285074262042,0.954527935430599,0.9591821516162437,-0.018462126852865524,-0.8326183308989897,0.23476523476523475,0,-0.0012301254947546224,0.020696158994608332,55,19,9,3,3,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,3,occupancy_bin,no_origin,,1.0,0.8850574712643678,0.9565217391304348,0.9318181818181818,-0.001641224842124478,0.239605581350981,0.5564435564435565,0,-0.010703143707055584,0.03782014932138393,55,19,9,2,45,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,3,occupancy_bin,mean_removed,,-0.029172093300530246,-0.6059039353316324,-0.09083461953672031,-0.08757613578417298,-0.22833263665563472,-0.7210233138524922,0.4995004995004995,0,-0.011649651569861792,0.30052146847792804,55,19,9,3,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,3,occupancy,full,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,3,occupancy,no_origin,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,3,occupancy,mean_removed,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,3,occupancy_bin,full,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,3,occupancy_bin,no_origin,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,3,occupancy_bin,mean_removed,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,3,occupancy,full,,0.8561342132929021,0.9805971383725176,0.8366744710074877,0.8825824806192958,0.05873720001931815,2.0046325982145823,0.04995004995004995,0,0.0020058121241881433,0.028300142353096313,16,36,8,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,3,occupancy,no_origin,,0.98,0.5368421052631579,0.6530612244897959,0.8556701030927835,0.00405538884028922,0.05464042863839247,0.6883116883116883,0,-0.00033365494735199575,0.08032593991324044,16,36,8,2,30,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,3,occupancy,mean_removed,,0.25952632600826125,0.02652089743125493,-0.4353696528965337,-0.2004042492604702,0.46091056279826004,1.071910411873491,0.3196803196803197,0,0.03393298664557104,0.39833326686921083,16,36,8,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,3,occupancy_bin,full,,0.9044229685310178,0.931971116005305,0.8915978440428486,0.932931398806723,0.00593242084337553,0.1275712161513028,0.903096903096903,0,0.0012792388338905539,0.03647517167168948,16,36,8,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,3,occupancy_bin,no_origin,,1.0,0.36111111111111105,0.625,0.7777777777777778,-0.02083333333333326,0.24147657354353486,0.5494505494505495,0,-0.059942643375691,0.16195902347151236,16,36,8,2,30,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,3,occupancy_bin,mean_removed,,0.027376869094011977,-0.26077245651219016,-0.2601140822513799,-0.0701644045764335,0.04844144970481759,0.10029530256738708,0.9240759240759241,0,0.00930462631168644,0.3902159163120889,16,36,8,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,3,occupancy,full,,0.9663230256142351,0.9803077803433214,0.9821712972070127,0.9792328278265852,-0.007386659538020646,-0.6278061652343038,0.3836163836163836,0,-8.460781338040402e-05,0.01163106087356603,18,63,9,3,1,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,3,occupancy,no_origin,,-0.64,-0.12244897959183673,-0.0707070707070707,-0.050505050505050504,-0.3206184291898578,-0.802193368130751,0.47952047952047955,0,0.004584859623423661,0.40539264189014823,18,63,9,2,49,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,3,occupancy,mean_removed,,-0.7738449725968934,-0.0913265597056694,-0.011060055639061268,-0.15687442407853316,-0.3486185262924842,-1.0012380212478489,0.3626373626373626,0,-0.016074654787620803,0.33213268418473757,18,63,9,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,3,occupancy_bin,full,,0.8970205394127647,0.9686458323975203,0.9600564068912872,0.9534254189045379,-0.023907726992769995,-0.9553987813764738,0.14385614385614387,0,0.0007128398245997919,0.025769937430627807,18,63,9,3,4,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,3,occupancy_bin,no_origin,,-1.0,-0.2,-0.05263157894736842,-0.06896551724137931,-0.5392014519056261,-0.8889185702396942,0.4435564435564436,0,-0.06281498612769502,0.5359168789211759,18,63,9,2,52,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,3,occupancy_bin,mean_removed,,-0.6062101366430807,-0.19374690147590432,-0.027942997135016037,-0.08280231380993004,-0.34460586358701945,-1.0148290537935143,0.34265734265734266,0,0.004921568329645771,0.34442000907453624,18,63,9,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,3,occupancy,full,,0.9935970455789309,0.9902093106825245,0.9938512700311998,0.9944063371006868,-0.002225625435215539,-0.3850653724947402,0.7032967032967034,0,-5.740547102317639e-05,0.0056307840669884675,40,45,20,3,1,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,3,occupancy,no_origin,,0.98,0.54,0.82,0.7,0.0,0.003998031484129687,0.955044955044955,0,-0.00028000000000000225,0.07003446598944285,40,45,20,2,42,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,3,occupancy,mean_removed,,0.5664378785830231,-0.06397012613888947,-0.44972550858297317,-0.4881986146227552,0.720195937824931,1.264342809609858,0.2087912087912088,0,0.006285586152940761,0.5646493547839955,40,45,20,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,3,occupancy_bin,full,,0.9853943622916167,0.957624211704336,0.981410429916306,0.9830927541093333,-0.0107423050148433,-0.5719640377211701,0.4695304695304695,0,-0.00011824527988272537,0.018574698817235353,40,45,20,3,11,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,3,occupancy_bin,no_origin,,1.0,0.7011494252873564,0.8709677419354839,0.8494623655913979,-0.009640341119762641,0.25347599677427424,0.7192807192807192,0,-0.020637526786375298,0.0433855110801907,40,45,20,2,53,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,3,occupancy_bin,mean_removed,,-0.1696172891320682,-0.2782882304746351,-0.3554739388621712,-0.22784753489494572,0.06770797707520684,0.12354593272004312,0.935064935064935,0,-0.0003158110665379299,0.5505951239680845,40,45,20,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,3,occupancy,full,,0.9928156143678364,0.9686516836046762,0.9800612940450987,0.9827283142549459,-0.0006611551637658586,-0.13302925496426396,0.8851148851148851,0,0.0005386574361440679,0.009019163493264966,43,27,13,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,3,occupancy,no_origin,,-0.24,0.28,0.16,-0.039999999999999994,-0.03999999999999999,-0.14489018278901908,0.9080919080919081,0,0.01198252525252525,0.3587718936639017,43,27,13,2,33,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,3,occupancy,mean_removed,,0.07582670430260448,-0.10459997924338467,-0.2435502393734425,-0.25984234808117007,0.2373096562569162,0.5088476936029528,0.6443556443556444,0,0.02042246654492427,0.4262320384638044,43,27,13,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,3,occupancy_bin,full,,0.9684253997758512,0.8865883271926042,0.8866075468832125,0.9059899847071817,0.031208097689030545,0.9329530726642927,0.16283716283716285,0,0.0015268675338995102,0.031814279865511864,43,27,13,3,8,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,3,occupancy_bin,no_origin,,-0.41935483870967744,0.7894736842105263,0.014492753623188406,-0.13043478260869565,0.24303043724317808,0.555471939341209,0.5944055944055944,0,-0.03842774470548595,0.5067009906611558,43,27,13,2,41,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,3,occupancy_bin,mean_removed,,0.5132978898341755,0.6198128486888143,-0.6867097963201154,-0.7128431057497712,1.2663318202964382,2.904611394271906,0.002997002997002997,0,0.0219671576122311,0.4284100327975646,43,27,13,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,3,occupancy,full,,0.9859224382517173,0.9891202867029437,0.9915288818520307,0.9903603225874571,-0.003423239742413431,-0.6788348088499228,0.3516483516483517,0,-1.56585450970117e-05,0.005019750243935663,27,59,13,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,3,occupancy,no_origin,,-0.8,-0.04,0.0,-0.07999999999999999,-0.38000000000000006,-1.0451915699009193,0.2517482517482518,0,-0.004316478972804662,0.3594398690594193,27,59,13,2,53,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,3,occupancy,mean_removed,,0.5136603107365822,-0.12307582846299372,-0.29997564596765014,-0.1914783083548108,0.44101921829802476,1.3058057228136373,0.1958041958041958,0,-0.020638911892597846,0.3535427377327476,27,59,13,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,3,occupancy_bin,full,,0.9809732034654803,0.9577255336210658,0.9772712318669899,0.9772345290986828,-0.007903511939563401,-0.500807838556154,0.5564435564435565,0,1.802234014727577e-05,0.015817512566394187,27,59,13,3,2,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,3,occupancy_bin,no_origin,,0.05660377358490566,0.2972972972972973,0.46875,0.35294117647058826,-0.23389505279419268,-0.5190334471150343,0.5164835164835165,0,-0.07216176703293448,0.31160474659239634,27,59,13,2,55,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,3,occupancy_bin,mean_removed,,-0.11477258466998368,-0.3028153427281385,-0.05842695712806374,-0.09337546750289397,-0.13289275138358222,-0.3280267991975311,0.7642357642357642,0,-0.01025998064617394,0.3738498532358063,27,59,13,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,3,occupancy,full,,0.8731993237633179,0.8717839730093666,0.8787139616458319,0.8976560826280341,-0.015693373750590656,-0.3162969767663217,0.7592407592407593,0,-0.001588645443191215,0.04459330737713604,19,46,9,3,1,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,3,occupancy,no_origin,,-0.2727272727272727,0.797979797979798,0.38,0.24489795918367346,-0.049822716965574054,-0.4424045607128125,0.4115884115884116,0,-0.0038226458619876713,0.10397738899768576,19,46,9,2,35,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,3,occupancy,mean_removed,,0.17486631414657686,-0.05344184422708035,-0.2643570939038932,-0.2539243081391113,0.31985293598125053,0.9361665821031181,0.3886113886113886,0,0.004007789882904989,0.3373813508582978,19,46,9,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,3,occupancy_bin,full,,0.9193408791563745,0.9134421114026778,0.9405781639662492,0.9380217739244336,-0.022908473665815166,-0.5703160431959057,0.46553446553446554,0,-0.0009686246485986311,0.03846963324803422,19,46,9,3,1,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,3,occupancy_bin,no_origin,,0.6708860759493671,0.8620689655172413,0.8651685393258427,0.7142857142857143,-0.023249606072474283,0.24920088888777348,0.7082917082917083,0,-0.04640053468520293,0.09290066626991272,19,46,9,2,35,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,3,occupancy_bin,mean_removed,,-0.5723265955131002,-0.1328289896038735,0.07357970599955517,-0.08755101662373402,-0.34559213724639737,-1.0139231670096363,0.32167832167832167,0,-0.0037152346304307558,0.33718225772892063,19,46,9,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_25_g0,3,occupancy,full,,0.9002783819630445,0.9795177731948489,0.9177370265338312,0.9320243956486478,0.01501736648770724,0.626895978009682,0.44955044955044954,0,-0.0013451584743853916,0.026100861284900318,76,11,5,3,3,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_25_g0,3,occupancy,no_origin,,0.40229885057471265,-0.4418604651162791,0.18681318681318682,0.13253012048192772,-0.17945246091834047,nan,0.000999000999000999,1,nan,nan,76,11,5,2,52,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_25_g0,3,occupancy,mean_removed,,-0.09615044708982802,0.6271594274125494,-0.08441046854944742,0.019774113680617926,0.2978226675957754,1.135489430849983,0.2907092907092907,0,-0.004723727817639358,0.26644580494856773,76,11,5,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_25_g0,3,occupancy_bin,full,,0.9125895315794526,0.9367598582956005,0.9094666608544134,0.934474838553428,0.0027039452336058423,0.11126633803291228,0.8981018981018981,0,-0.0011122115911932507,0.03429749637010867,76,11,5,3,3,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_25_g0,3,occupancy_bin,no_origin,,0.41818181818181804,-0.9999999999999999,0.0,0.19047619047619038,-0.3861471861471861,nan,0.000999000999000999,1,nan,nan,76,11,5,2,52,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_25_g0,3,occupancy_bin,mean_removed,,-0.02553752118638946,0.017678147906178242,-0.0793739542247226,-0.033103055947834796,0.05230881844617309,0.21355836781320087,0.8531468531468531,0,-0.0047867202766855,0.26735332034753123,76,11,5,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_1_g0,3,occupancy,full,,0.7368452080857654,0.9654651329559583,0.8593885320440156,0.8901501836471505,-0.023614187324721314,-0.44116866252166353,0.6543456543456544,0,0.0015223021288701582,0.056977051157519935,54,27,13,3,1,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_1_g0,3,occupancy,no_origin,,0.38,0.98,0.64,0.72,0.0,-0.02238191932344497,0.971028971028971,0,0.001659999999999997,0.0741670084683557,54,27,13,2,24,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_1_g0,3,occupancy,mean_removed,,-0.1623155891629676,0.3507976898479454,-0.26280386143892737,-0.28753001992933935,0.3694079910266223,0.9614609702607955,0.3806193806193806,0,0.005421063757001183,0.3785769142255353,54,27,13,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_1_g0,3,occupancy_bin,full,,0.7484365694469381,0.8826987337678283,0.7996416165590393,0.8350768741973579,-0.0017915937708153917,-0.03752476731151731,0.97002997002997,0,0.0012244702059238867,0.08037528791853617,54,27,13,3,9,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_1_g0,3,occupancy_bin,no_origin,,-0.37662337662337664,0.851063829787234,0.06818181818181818,0.03703703703703703,0.1846107989725011,0.6008113484494695,0.4725274725274725,0,-0.04290544255882528,0.3786816645832071,54,27,13,2,32,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_1_g0,3,occupancy_bin,mean_removed,,-0.18141196936359102,0.1716796626903751,-0.2844134044184186,-0.18673641175077355,0.23070875474798813,0.5875507692081163,0.6013986013986014,0,0.004626374987609527,0.3847878202339617,54,27,13,3,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_4_g0,3,occupancy,full,,0.9881967056225119,0.9773116396091132,0.9851966008822849,0.9870734271507869,-0.0033808414007233667,-0.3102367772666541,0.7492507492507493,0,0.0003124294930417618,0.011904684306950158,23,33,11,3,1,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_4_g0,3,occupancy,no_origin,,1.0,0.96,1.0,0.96,0.0,0.01939626151728921,0.9500499500499501,0,-5.4996955670743164e-05,0.002835441026700977,23,33,11,2,27,100,1000
