method,monkey,source,scope,maze,session,k,feature,variant,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_degenerate,n_rounds,n_perm,reason_skipped
block_means,Faure,svm,top_ten,2,june_12_g0,4,occupancy,mean_removed,-0.159703756611553,-0.7573850662854951,-0.06302232697445329,0.03743472737659785,-0.44575061164959634,-1.5420346074785989,0.12087912087912088,0,0.007111062027146104,0.2936780221925256,36,10,5,4,0,100,1000,
block_means,Faure,svm,top_ten,2,june_12_g0,4,occupancy_bin,full,0.911253465315048,0.909485156676937,0.8958111200548565,0.9001774634475314,0.012375019244798557,0.3203845921471304,0.7032967032967034,0,0.0016723135793129944,0.0334058064208361,36,10,5,4,1,100,1000,
block_means,Faure,svm,top_ten,2,june_12_g0,4,occupancy_bin,no_origin,0.9377416192164406,0.9224564801986105,0.913655306367313,0.9160448956742517,0.015248948686743202,0.4053917832117794,0.6023976023976024,0,0.000560348461440271,0.03623309803896422,36,10,5,3,2,100,1000,
block_means,Faure,svm,top_ten,2,june_12_g0,4,occupancy_bin,mean_removed,-0.09575747910642729,-0.11017892590107285,-0.03529253962744293,-0.07030397022173164,-0.050169947579162794,-0.23028299766757584,0.8431568431568431,0,0.01754773036929474,0.29406286453770736,36,10,5,4,0,100,1000,
block_means,Faure,svm,top_ten,3,june_24_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_24_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_24_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_24_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_24_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_24_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_09_09_g0,4,occupancy,full,0.8386236066546549,0.9024471668560673,0.8873810618502092,0.87631296297442,-0.011311625656953428,-0.23322352397853857,0.7882117882117882,0,-0.0008393252303258701,0.0449024191384366,53,11,5,4,0,100,1000,
block_means,Faure,svm,top_ten,3,june_09_09_g0,4,occupancy,no_origin,0.6439475975441633,0.9810717750726412,0.7942756104847613,0.8291737352195276,0.0007850134562578104,0.0029074445684975727,0.997002997002997,0,0.0005492496907118036,0.081089685457989,53,11,5,3,8,100,1000,
block_means,Faure,svm,top_ten,3,june_09_09_g0,4,occupancy,mean_removed,-0.12957385553156847,-0.1339187422282727,-0.006164507502602767,-0.05955003201444406,-0.09888902912139719,-0.38532942683226223,0.7022977022977023,0,-0.0010238828366268664,0.2539778679487461,53,11,5,4,0,100,1000,
block_means,Faure,svm,top_ten,3,june_09_09_g0,4,occupancy_bin,full,0.7593127018007535,0.8548570324120232,0.8235813583782873,0.8244651833808037,-0.01693840377315703,-0.23809562569857134,0.7922077922077922,0,-0.0025488734605150286,0.0604359289273929,53,11,5,4,0,100,1000,
block_means,Faure,svm,top_ten,3,june_09_09_g0,4,occupancy_bin,no_origin,0.6201032363735695,0.8936928678218709,0.7122393167874265,0.7891949091100446,0.006180939148984654,0.09366624671170465,0.9000999000999002,0,-0.0029703781450599325,0.09770133442211501,53,11,5,3,9,100,1000,
block_means,Faure,svm,top_ten,3,june_09_09_g0,4,occupancy_bin,mean_removed,-0.07201132852411755,-0.2153031030510728,0.017955671300772053,-0.059325702992025435,-0.1229721999419685,-0.48711013586683827,0.6743256743256744,0,-0.00634853386426906,0.2394195018548761,53,11,5,4,0,100,1000,
block_means,Faure,svm,top_ten,3,june_18_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_18_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_18_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_18_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_18_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_18_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_10_g0,4,occupancy,full,0.9485419855390365,0.9639189199137139,0.9546195988112616,0.9519289709792254,0.0029561678311317285,0.26543027259245916,0.7902097902097902,0,-0.0006282275794707924,0.013504094222538026,15,63,7,4,0,100,1000,
block_means,Faure,svm,top_ten,4,june_10_g0,4,occupancy,no_origin,0.5469139837095922,0.9073077234985287,0.7677048884070793,0.7556420146796147,-0.03456259793928651,-0.7824775019234073,0.2757242757242757,0,-0.0007769186822396852,0.043177828338831825,15,63,7,3,6,100,1000,
block_means,Faure,svm,top_ten,4,june_10_g0,4,occupancy,mean_removed,-0.26813587522672166,-0.03301478580534089,-0.05180228737379177,-0.1173739285534444,-0.0659872225524132,-0.27543622982724686,0.8061938061938062,0,0.00398217639039449,0.25403121073321533,15,63,7,4,0,100,1000,
block_means,Faure,svm,top_ten,4,june_10_g0,4,occupancy_bin,full,0.8837542225364332,0.9401464493039191,0.9005119106043924,0.9017736129444422,0.010807574145758836,0.41800244841108103,0.6353646353646354,0,0.0006359687989195191,0.024333841549263213,15,63,7,4,2,100,1000,
block_means,Faure,svm,top_ten,4,june_10_g0,4,occupancy_bin,no_origin,0.8556761706145153,0.9404361505309369,0.9241815961750064,0.9162554873721446,-0.022162381200849457,-0.7388891346935876,0.28771228771228774,0,0.0013743562476203292,0.03185422053638712,15,63,7,3,8,100,1000,
block_means,Faure,svm,top_ten,4,june_10_g0,4,occupancy_bin,mean_removed,0.06459629771682182,0.021823686726885203,-0.133028271641264,-0.14304024316321828,0.18124424962409463,0.6326696428736329,0.5674325674325674,0,0.006311477052066213,0.2764993935499586,15,63,7,4,0,100,1000,
block_means,Faure,svm,top_ten,4,june_22_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_22_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_22_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_22_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_22_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_22_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_24_g0,4,occupancy,full,0.9309099217762293,0.8924628317859192,0.924278751486864,0.8990335042030126,3.024893613601254e-05,-0.023850692841727594,0.973026973026973,0,0.0005955651232498247,0.023702296233708245,10,77,5,4,0,100,1000,
block_means,Faure,svm,top_ten,5,june_24_g0,4,occupancy,no_origin,0.8420112146971543,0.05975393711317446,0.3059932319185174,0.26883317805759793,0.16346937091710673,0.5907855734076068,0.5424575424575424,0,0.015931638700473292,0.2497314404034054,10,77,5,3,17,100,1000,
block_means,Faure,svm,top_ten,5,june_24_g0,4,occupancy,mean_removed,-0.0798259451779809,-0.13629471787015826,-0.07119668728471122,-0.01866505853455843,-0.06312945861443475,-0.24427684344750158,0.8341658341658341,0,0.0009798049968483332,0.2624451123016948,10,77,5,4,0,100,1000,
block_means,Faure,svm,top_ten,5,june_24_g0,4,occupancy_bin,full,0.7765944630267423,0.6708274855879307,0.7427698916479188,0.7420672620077449,-0.018707602520495414,-0.29094538984624024,0.7452547452547452,0,0.0037723368222509477,0.07726515053091797,10,77,5,4,1,100,1000,
block_means,Faure,svm,top_ten,5,june_24_g0,4,occupancy_bin,no_origin,0.6337235578702746,0.09721850319774739,0.31523844342089746,0.37435170363429293,0.02067595700641578,0.02560388647661333,0.975024975024975,0,0.01499478707535581,0.2218870145455913,10,77,5,3,18,100,1000,
block_means,Faure,svm,top_ten,5,june_24_g0,4,occupancy_bin,mean_removed,-0.10166161011292475,-0.14502858611257494,-0.12026065504835466,-0.0009180252232266695,-0.06275575797695918,-0.33533985260816185,0.7532467532467533,0,0.0190523115776357,0.2439557032017487,10,77,5,4,0,100,1000,
block_means,Faure,svm,top_ten,5,june_8_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_8_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_8_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_8_g0,4,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_8_g0,4,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_8_g0,4,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_28_g0,4,occupancy,full,0.9696428040862596,0.9674099627155232,0.9742414728181042,0.9747516101633535,-0.005970158089837585,-0.5266252846712656,0.5464535464535465,0,0.000617010334680794,0.01250826463569875,24,59,12,4,1,100,1000,
block_means,Faure,svm,top_ten,5,june_28_g0,4,occupancy,no_origin,0.5993259741470777,0.3068966819794572,0.4893543107016996,0.5230016880647469,-0.05306667131995585,-0.31149868411305515,0.6723276723276723,0,0.008191689589432845,0.19665688503247616,24,59,12,3,14,100,1000,
block_means,Faure,svm,top_ten,5,june_28_g0,4,occupancy,mean_removed,-0.7694677134434148,-0.2601010801527358,0.024672404967464083,-0.10178261198957085,-0.4762292932870219,-1.5312533993713444,0.12087912087912088,0,0.030695335133902817,0.33105208362576855,24,59,12,4,0,100,1000,
block_means,Faure,svm,top_ten,5,june_28_g0,4,occupancy_bin,full,0.8980215979746646,0.890732976939972,0.8718197789790851,0.8810347502834647,0.01795002282604341,0.41071789451548574,0.6623376623376623,0,0.0012062894008545752,0.04076699274313583,24,59,12,4,1,100,1000,
block_means,Faure,svm,top_ten,5,june_28_g0,4,occupancy_bin,no_origin,0.8683664109127931,0.6850006905290761,0.7918917269890253,0.8302157364026,-0.034370180974877984,-0.39728296778493766,0.6113886113886113,0,0.0021660962112341306,0.09196537518288578,24,59,12,3,14,100,1000,
block_means,Faure,svm,top_ten,5,june_28_g0,4,occupancy_bin,mean_removed,0.03801806964854542,-0.16857885011605928,-0.1981276378243338,-0.19208561260178855,0.12982623497930423,0.37326229367917907,0.7322677322677322,0,0.0071054047859929505,0.3287790711021845,24,59,12,4,0,100,1000,
block_means,Faure,svm,top_ten,5,june_29_g0,4,occupancy,full,0.9288896751159696,0.933424606576589,0.9372280546822408,0.9296013317288945,-0.002257552359288262,-0.10820593894890557,0.8921078921078921,0,0.0002125313173642094,0.022827616493571904,15,76,7,4,1,100,1000,
block_means,Faure,svm,top_ten,5,june_29_g0,4,occupancy,no_origin,0.08023719173423607,0.4231262944103562,0.1727362778559014,0.17945956607796948,0.07558382110536069,0.44588106990428583,0.5754245754245755,0,0.00011895047025929406,0.16924887762402854,15,76,7,3,16,100,1000,
block_means,Faure,svm,top_ten,5,june_29_g0,4,occupancy,mean_removed,-0.17419179799937828,-0.16584429685589216,-0.2060020543330818,-0.037873578907724845,-0.048080230807231894,-0.17370622971771746,0.8701298701298701,0,-0.005136648839653258,0.24721958468250915,15,76,7,4,0,100,1000,
block_means,Faure,svm,top_ten,5,june_29_g0,4,occupancy_bin,full,0.7883159677774678,0.822379721375656,0.7221237560119943,0.7277891047173225,0.08039141421190343,1.5788131190579833,0.07792207792207792,0,-0.0024132002563465437,0.05244738181404034,15,76,7,4,2,100,1000,
block_means,Faure,svm,top_ten,5,june_29_g0,4,occupancy_bin,no_origin,0.7566929354554047,0.6060759532319454,0.6038269194123713,0.6464680397217638,0.056236964776607556,0.5951693358243062,0.4115884115884116,0,-0.005190093672377255,0.10320938051001684,15,76,7,3,17,100,1000,
block_means,Faure,svm,top_ten,5,june_29_g0,4,occupancy_bin,mean_removed,0.3213685714356926,-0.1005461188730547,-0.1879854013018345,-0.14944287978156276,0.2791253668230176,1.1687550910663913,0.26573426573426573,0,-0.007223919718938017,0.24500366991401581,15,76,7,4,0,100,1000,
block_means,Faure,svm,top_ten,5,june_16_g0,4,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_16_g0,4,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_16_g0,4,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
