scope,monkey,space,feature_set,model,maze_a,maze_b,d,n_trials,train_bacc,cv_bacc,train_bacc_std,cv_bacc_std
publication,Faure,deg,"Codebook occupancy (binary), K=6",Random forest,5,6,6,422,0.598818990498012,0.5673225958622549,0.014459371841633354,0.048164838279506114
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),1,1,12,130,nan,0.4938461538461539,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),2,2,12,159,nan,0.49525316455696206,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),3,3,12,167,nan,0.495869191049914,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),4,4,12,176,nan,0.5443181818181818,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),5,5,12,213,nan,0.5099188855581026,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),6,6,12,209,nan,0.49673992673992673,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),1,2,12,289,0.61961175616836,0.555732946298984,0.02155355475577918,0.042966270174394895
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),1,3,12,297,0.5430504375863657,0.46812528788576685,0.01472989885852043,0.07609790344762955
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),1,4,12,306,0.6192854020979022,0.59375,0.012855445808031508,0.0344814938734193
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),1,5,12,343,0.5902943300830625,0.52639942217407,0.009503174084893302,0.04300842706806052
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),1,6,12,339,0.5835940375414059,0.4879646669120354,0.015056986192204674,0.04819869284823409
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),2,3,12,326,0.6142055511618273,0.5464919218167439,0.018294213107609213,0.05328606115957812
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),2,4,12,335,0.5764097341337907,0.5146512292738707,0.01773996111905817,0.04903295214276761
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),2,5,12,372,0.6593697404553105,0.64700150589069,0.021719833802771555,0.08550596148425492
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),2,6,12,368,0.6272343594836147,0.578511028858596,0.003194032984399984,0.03669310807515746
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),3,4,12,343,0.6098895958083832,0.5732852476864453,0.012149387669192125,0.022880961605671525
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),3,5,12,380,0.5769236175536252,0.5276770402856259,0.020580439259437488,0.05075388912970774
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),3,6,12,376,0.5923344698163482,0.5093115204996705,0.023370747618210008,0.05336039154890004
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),4,5,12,389,0.6544427550149381,0.6149434485702091,0.026393126252390143,0.04497691655219546
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),4,6,12,385,0.6589040071770335,0.6100478468899522,0.015314207632587328,0.037385101282652725
publication,Faure,deg,"Codebook occupancy (binary), K=12",Logistic (L2),5,6,12,422,0.5895023249545117,0.5428151043421614,0.024645252563371696,0.08289837876481518
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,1,1,12,130,nan,0.49076923076923074,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,2,2,12,159,nan,0.457753164556962,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,3,3,12,167,nan,0.49700229489386116,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,4,4,12,176,nan,0.5284090909090909,nan,nan
